handle,title,vendor,formattedcode,gram,qty,price,archived,archivedon,addedon,lastfetcheddate
copper-hickory-aay0040,Hardwood Copper Hickory 360402-127H-15W Advantage,aayersfloors,aayersfloors-Copper Hickory,22679.6185,10000,131.94,,,25-05-2021,25-05-2021
pumice-hickory-aay0039,Hardwood Pumice Hickory A360401-190HB-2 Rocky Ridge,aayersfloors,aayersfloors-Pumice Hickory,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
mesquite-french-oak-aay0038,Hardwood Mesquite French Oak A360704-190HB-15 Santa Fe,aayersfloors,aayersfloors-Mesquite French Oak,22679.6185,10000,117.16,,,25-05-2021,25-05-2021
moonlight-maple-aay0037,Hardwood Moonlight Maple A361002-190H-2 Rocky Ridge,aayersfloors,aayersfloors-Moonlight Maple,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
smoke-french-oak-aay0036,Hardwood Smoke French Oak A360705-190HB-2 Rocky Ridge,aayersfloors,aayersfloors-Smoke French Oak,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
locust-french-oak-aay0035,Hardwood Locust French Oak A360702-190HB15 Santa Fe,aayersfloors,aayersfloors-Locust French Oak,22679.6185,10000,117.16,,,25-05-2021,25-05-2021
dusk-french-oak-aay0034,Hardwood Dusk French Oak A360703-190HB-2 Rocky Ridge,aayersfloors,aayersfloors-Dusk French Oak,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
verona-french-oak-aay0033,Hardwood Verona French Oak A360708-190HBS-3 Air,aayersfloors,aayersfloors-Verona French Oak,22679.6185,10000,269.73,,,25-05-2021,25-05-2021
elle-french-oak-aay0032,Hardwood Elle French Oak A360703-190HBS-3 Air,aayersfloors,aayersfloors-Elle French Oak,22679.6185,10000,269.73,,,25-05-2021,25-05-2021
flint-hickory-aay0031,Hardwood Flint Hickory A360402-190HB-2 Rocky Ridge,aayersfloors,aayersfloors-Flint Hickory,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
granite-maple-aay0030,Granite Maple,aayersfloors,aayersfloors-Granite Maple,0,0,0,,,25-05-2021,25-05-2021
driftwood-french-oak-aay0029,Hardwood Driftwood French Oak A360702-190HB-2 Rocky Ridge,aayersfloors,aayersfloors-Driftwood French Oak,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
saddle-hickory-aay0028,Hardwood Saddle Hickory 360407-127H-15W Advantage,aayersfloors,aayersfloors-Saddle Hickory,22679.6185,10000,131.94,,,25-05-2021,25-05-2021
basalt-hickory-aay0027,Hardwood Basalt Hickory A360403-190HB-2 Rocky Ridge,aayersfloors,aayersfloors-Basalt Hickory,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
sunrise-hickory-aay0026,Hardwood Sunrise Hickory A360404-190HB-2 Rocky Ridge,aayersfloors,aayersfloors-Sunrise Hickory,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
tiffany-french-oak-aay0025,Hardwood Tiffany French Oak A360707-190HBS-3 Air,aayersfloors,aayersfloors-Tiffany French Oak,22679.6185,10000,269.73,,,25-05-2021,25-05-2021
coastal-gray-birch-aay0024,Hardwood Coastal Gray Birch 360310-127H-15W Advantage,aayersfloors,aayersfloors-Coastal Gray Birch,22679.6185,10000,116.2,,,25-05-2021,25-05-2021
sycamore-hickory-aay0023,Hardwood Sycamore Hickory A360403-152HB-15 Santa Fe,aayersfloors,aayersfloors-Sycamore Hickory,22679.6185,10000,117.16,,,25-05-2021,25-05-2021
magnolia-french-oak-aay0022,Hardwood Magnolia French Oak A360705-190HB-15 Santa Fe,aayersfloors,aayersfloors-Magnolia French Oak,22679.6185,10000,117.16,,,25-05-2021,25-05-2021
hackberry-maple-aay0021,Hardwood Hackberry Maple A361001-152HB-15 Santa Fe,aayersfloors,aayersfloors-Hackberry Maple,22679.6185,10000,117.16,,,25-05-2021,25-05-2021
adele-french-oak-aay0020,Hardwood Adele French Oak A360701-190HBS-3 Air,aayersfloors,aayersfloors-Adele French Oak,22679.6185,10000,269.73,,,25-05-2021,25-05-2021
chloe-french-oak-aay0019,Hardwood Chloe French Oak A360702-190HBS-3 Air,aayersfloors,aayersfloors-Chloe French Oak,22679.6185,10000,269.73,,,25-05-2021,25-05-2021
shale-french-oak-aay0018,Hardwood Shale French Oak A360706-190HB-2 Rocky Ridge,aayersfloors,aayersfloors-Shale French Oak,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
sandstone-french-oak-aay0017,Hardwood Sandstone French Oak A360707-190HB-2 Rocky Ridge,aayersfloors,aayersfloors-Sandstone French,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
flora-french-oak-aay0016,Hardwood Flora French Oak A360704-190HBS-3 Air,aayersfloors,aayersfloors-Flora French Oak,22679.6185,10000,269.73,,,25-05-2021,25-05-2021
chestnut-hickory-aay0015,Chestnut Hickory,aayersfloors,aayersfloors-Chestnut Hickory,0,0,0,,,25-05-2021,25-05-2021
sophia-french-oak-aay0014,Hardwood Sophia French Oak A360706-190HBS-3 Air,aayersfloors,aayersfloors-Sophia French Oak,22679.6185,10000,269.73,,,25-05-2021,25-05-2021
cottonwood-hickory-aay0013,Hardwood Cottonwood Hickory A360401-152HB-15 Santa Fe,aayersfloors,aayersfloors-Cottonwood Hickory,22679.6185,10000,117.16,,,25-05-2021,25-05-2021
mist-french-oak-aay0012,Hardwood Mist French Oak A360704-190HB-2 Rocky Ridge,aayersfloors,aayersfloors-Mist French Oak,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
juliet-french-oak-aay0011,Hardwood Juliet French Oak A360705-190HBS-3 Air,aayersfloors,aayersfloors-Juliet French Oak,22679.6185,10000,161.73,,,25-05-2021,25-05-2021
yucca-french-oak-aay0010,Hardwood Yucca French Oak A360708-190HB-15 Santa Fe,aayersfloors,aayersfloors-Yucca French Oak,22679.6185,10000,117.16,,,25-05-2021,25-05-2021
willow-french-oak-aay0009,Hardwood Willow French Oak A360703-190HB-15 Santa Fe,aayersfloors,aayersfloors-Willow French Oak,22679.6185,10000,117.16,,,25-05-2021,25-05-2021
dune-french-oak-aay0008,Hardwood Dune French Oak A360701-190HB-2 Rocky Ridge,aayersfloors,aayersfloors-Dune French Oak,22679.6185,10000,186.23,,,25-05-2021,25-05-2021
aspen-french-oak-aay0007,Hardwood Aspen French Oak A360701-152HB-15 Santa Fe,aayersfloors,aayersfloors-Aspen French Oak,22679.6185,9714,117.16,,,25-05-2021,25-05-2021
nutmeg-birch-aay0006,Hardwood Nutmeg Birch 360302-127H-15W Advantage,aayersfloors,aayersfloors-Nutmeg Birch,22679.6185,10000,116.2,,,25-05-2021,25-05-2021
hazelnut-birch-aay0005,Hardwood Hazelnut Birch 360309-127H-15W Advantage,aayersfloors,aayersfloors-Hazelnut Birch,22679.6185,10000,116.2,,,25-05-2021,25-05-2021
ironwood-french-oak-aay0004,Hardwood Ironwood French Oak A360707-190HB-15 Santa Fe,aayersfloors,aayersfloors-Ironwood French,22679.6185,10000,117.16,,,25-05-2021,25-05-2021
harvest-birch-aay0003,Hardwood Harvest Birch 360307-127H-15W Advantage,aayersfloors,aayersfloors-Harvest Birch,22679.6185,10000,98.45,,,25-05-2021,25-05-2021
juniper-french-oak-aay0002,Hardwood Juniper French Oak A360706-190HB-15 Santa Fe,aayersfloors,aayersfloors-Juniper French,22679.6185,10000,117.16,,,25-05-2021,25-05-2021
sequoia-hickory-aay0001,Hardwood Sequoia Hickory A360402-152HB-15 Santa Fe,aayersfloors,aayersfloors-Sequoia Hickory,22679.6185,10000,117.16,,,25-05-2021,25-05-2021
dolce-pecan-earl-grey-ind0038,Hardwood DOLCE PECAN EARL GREY IPCPENGEG6 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-IPCPENGEG6,0,0,0,,,25-05-2021,25-05-2021
langania-hickory-affumicato-ind0037,Hardwood LANGÃ‚NIA HICKORY AFFUMICATO IPLHENGAF7 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-IPLHENGAF7,28299.62796,10000,245.87,,,25-05-2021,25-05-2021
langania-hickory-bertrande-ind0036,Hardwood LANGÃ‚NIA HICKORY BERTRÃ‚NDÃ‰ IPLHENGBE7 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-IPLHENGBE7,28299.62796,10000,245.87,,,25-05-2021,25-05-2021
langania-hickory-brezza-ind0035,Hardwood LANGÃ‚NIA HICKORY BREZZA IPLHENGBZ7 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-IPLHENGBZ7,28299.62796,10000,245.87,,,25-05-2021,25-05-2021
brazilian-chestnut-wirebrush-natural-ind0034,Hardwood BRAZILIAN CHESTNUT WIREBRUSH NATURAL BCH344WB1000 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-BCH344WB1000,30617.48498,10000,257.01,,,25-05-2021,25-05-2021
brazilian-chestnut-wirebrush-whiskey-barrel-ind0033,Hardwood BRAZILIAN CHESTNUT WIREBRUSH WHISKEY BARREL BCH343WB1555 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-BCH343WB1555,36922.41892,10000,189.9,,,25-05-2021,25-05-2021
brazilian-chestnut-wirebrush-autumn-ind0032,Hardwood BRAZILIAN CHESTNUT WIREBRUSH AUTUMN BCH58WB507 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-BCH58WB507,30617.48498,10000,257.01,,,25-05-2021,25-05-2021
brazilian-chestnut-wirebrush-weathered-ind0031,Hardwood BRAZILIAN CHESTNUT WIREBRUSH WEATHERED BCH58WB506 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-BCH58WB506,30617.48498,10000,257.01,,,25-05-2021,25-05-2021
brazilian-oak-wirebrush-java-ind0030,Hardwood BRAZILIAN OAK WIREBRUSH JAVA BO344WB1222 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-BO344WB1222,31842.18437,10000,142.16,,,25-05-2021,25-05-2021
brazilian-oak-wirebrush-sand-dune-ind0029,Hardwood BRAZILIAN OAK WIREBRUSH SAND DUNE BO344WB1444 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-BO344WB1444,31842.18437,10000,142.16,,,25-05-2021,25-05-2021
brazilian-oak-wirebrush-natural-ind0027,Hardwood BRAZILIAN OAK WIREBRUSH NATURAL BO12WB100 TEXTURED PRODUCTS,indusparquet-usa,indusparquet-usa-BO12WB100,30617.48498,10000,257.01,,,25-05-2021,25-05-2021
brazilian-oak-wirebrush-south-beach-ind0026,Hardwood BRAZILIAN OAK WIREBRUSH SOUTH BEACH BO58WB505 TEXTURED PRODUCTS,indusparquet-usa,indusparquet-usa-BO58WB505,30617.48498,10000,251.65,,,25-05-2021,25-05-2021
brazilian-oak-wirebrush-slate-engineered-ind0025,Hardwood BRAZILIAN OAK WIREBRUSH SLATE ENGINEERED BO344WB1333 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-BO344WB1333,24040.39561,10000,209.91,,,25-05-2021,25-05-2021
brazilian-pecan-wirebrush-flint-ind0024,Hardwood BRAZILIAN PECAN WIREBRUSH FLINT BP12WB504 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-BP12WB504,24040.39561,10000,245.95,,,25-05-2021,25-05-2021
tigerwood-wirebrush-natural-ind0023,Hardwood TIGERWOOD WIREBRUSH NATURAL TW12WB100 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-TW12WB100,33883.35004,10000,126.49,,,25-05-2021,25-05-2021
tigerwood-wirebrush-chocolate-ind0022,Hardwood TIGERWOOD WIREBRUSH CHOCOLATE TW58WB501 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-TW58WB501,30617.48498,10000,257.01,,,25-05-2021,25-05-2021
tigerwood-wirebrush-natural-engineered-ind0021,Hardwood TIGERWOOD WIREBRUSH NATURAL ENGINEERED TW58WB100 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-TW58WB100,30617.48498,10000,257.01,,,25-05-2021,25-05-2021
tigerwood-rustico-greystone-ind0020,Hardwood TIGERWOOD RÃšSTICO GREYSTONE TW12RT502 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-TW12RT502,0,0,0,,,25-05-2021,25-05-2021
brazilian-oak-wirebrush-aspen-white-ind0019,Hardwood BRAZILIAN OAK WIREBRUSH ASPEN WHITE BO344WB1555 TEXTURED FLOORING,indusparquet-usa,indusparquet-usa-BO344WB1555,31842.18437,10000,142.16,,,25-05-2021,25-05-2021
amendoim-ind0018,Hardwood AMENDOIM AME12100 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-AME12100,36922.41892,10000,200.24,,,25-05-2021,25-05-2021
angico-ind0017,Hardwood ANGICO ANG3431000 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-ANG3431000,0,0,0,,,25-05-2021,25-05-2021
brazilian-teak-ind0016,Hardwood BRAZILIAN TEAK BT12100 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-BT12100,36922.41892,10000,215.21,,,25-05-2021,25-05-2021
brazilian-cherry-ind0015,Hardwood BRAZILIAN CHERRY BC12100 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-BC12100,36922.41892,10000,185.47,,,25-05-2021,25-05-2021
imperial-chestnut-ind0014,Hardwood IMPERIAL CHESTNUT BCH12222 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-BCH12222,29029.91168,10000,212.91,,,25-05-2021,25-05-2021
brazilian-chestnut-ebony-ind0013,Hardwood BRAZILIAN CHESTNUT EBONY BCH12211 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-BCH12211,36922.41892,10000,179.14,,,25-05-2021,25-05-2021
brazilian-walnut-ind0012,Hardwood BRAZILIAN WALNUT BW12100 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-BW12100,29029.91168,10000,224.92,,,25-05-2021,25-05-2021
santos-mahogany-ind0011,Hardwood SANTOS MAHOGANY SM3431000 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-SM3431000,29029.91168,10000,314.18,,,25-05-2021,25-05-2021
brazilian-chestnut-ind0010,Hardwood BRAZILIAN CHESTNUT BCH3431000 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-BCH3431000,36922.41892,10000,179.14,,,25-05-2021,25-05-2021
tigerwood-ind0009,Hardwood TIGERWOOD TW3431000 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-TW3431000,29029.91168,10000,212.91,,,25-05-2021,25-05-2021
golden-tigerwood-ind0008,Hardwood GOLDEN TIGERWOOD TW38244 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-TW38244,15875.73295,10000,128.51,,,25-05-2021,25-05-2021
brazilian-rosewood-ind0007,Hardwood BRAZILIAN ROSEWOOD ROS3431000 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-ROS3431000,0,0,0,,,25-05-2021,25-05-2021
timborana-ind0006,Hardwood TIMBORANA IPPFENGTB3 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-IPPFENGTB3,0,0,0,,,25-05-2021,25-05-2021
brazilian-pecan-ind0005,Hardwood BRAZILIAN PECAN BP12100 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-BP12100,29029.91168,10000,245.95,,,25-05-2021,25-05-2021
brazilian-hickory-ind0004,Hardwood BRAZILIAN HICKORY BP38233 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-BP38233,0,0,0,,,25-05-2021,25-05-2021
brazilian-oak-java-ind0002,Hardwood BRAZILIAN OAK JAVA BO3453666 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-BO3453666,34019.42775,10000,147.02,,,25-05-2021,25-05-2021
brazilian-oak-native-low-gloss-ind0001,Hardwood BRAZILIAN OAK NATIVE BO3441777 SMOOTH FLOORING,indusparquet-usa,indusparquet-usa-BO3441777,0,0,0,,,25-05-2021,25-05-2021
vinyl-chestnut-multi-spc-813,Vinyl Chestnut Multi SPC 813,evafloors,evafloors-813,0,0,0,,,25-05-2021,25-05-2021
vinyl-latte-multi-spc-129,Vinyl Latte Multi SPC 129,evafloors,evafloors-129,23133.21087,100000,43.3,,,25-05-2021,25-05-2021
vinyl-ebony-multi-spc-128,Vinyl Ebony Multi SPC 128,evafloors,evafloors-128,23133.21087,100000,43.3,,,25-05-2021,25-05-2021
vinyl-vatican-multi-spc-127,Vinyl Vatican Multi SPC 127,evafloors,evafloors-127,23133.21087,100000,43.3,,,25-05-2021,25-05-2021
vinyl-hazelnut-spc-126,Vinyl Hazelnut SPC 126,evafloors,evafloors-126,23133.21087,100000,43.3,,,25-05-2021,25-05-2021
vinyl-steward-diamond-spc-616,Vinyl Steward Diamond SPC 616,evafloors,evafloors-616,20411.65665,100000,62.18,,,25-05-2021,25-05-2021
vinyl-bordeaux-diamond-spc-615,Vinyl Bordeaux Diamond SPC 615,evafloors,evafloors-615,20411.65665,100000,62.18,,,25-05-2021,25-05-2021
vinyl-tacoma-multi-diamond-spc-614,Vinyl Tacoma Multi Diamond SPC 614,evafloors,evafloors-614,20411.65665,100000,62.18,,,25-05-2021,25-05-2021
vinyl-canyon-oak-multi-diamond-spc-613,Vinyl Canyon Oak Multi Diamond SPC 613,evafloors,evafloors-613,20411.65665,100000,62.18,,,25-05-2021,25-05-2021
vinyl-fossil-multi-diamond-spc-612,Vinyl Fossil Multi Diamond SPC 612,evafloors,evafloors-612,20411.65665,100000,62.18,,,25-05-2021,25-05-2021
vinyl-brushed-grey-multi-diamond-spc-611,Vinyl Brushed Grey Multi Diamond SPC 611,evafloors,evafloors-611,20411.65665,100000,62.18,,,25-05-2021,25-05-2021
vinyl-espresso-hickory-diamond-spc-610,Vinyl Espresso Hickory Diamond SPC 610,evafloors,evafloors-610,20411.65665,100000,59.09,,,25-05-2021,25-05-2021
vinyl-niagara-diamond-spc-609,Vinyl Niagara Diamond SPC 609,evafloors,evafloors-609,20411.65665,100000,59.09,,,25-05-2021,25-05-2021
vinyl-cumberland-diamond-spc-608,Vinyl Cumberland Diamond SPC 608,evafloors,evafloors-608,22679.6185,100000,72.64,,,25-05-2021,25-05-2021
vinyl-jasmine-grey-diamond-spc-607,Vinyl Jasmine Grey Diamond SPC 607,evafloors,evafloors-607,22679.6185,100000,72.64,,,25-05-2021,25-05-2021
vinyl-coastal-live-oak-premium-spc812,Vinyl Coastal Live Oak Premium SPC812,evafloors,evafloors-SPC812,18597.28717,100000,61.23,,,25-05-2021,25-05-2021
vinyl-virginia-live-oak-premium-spc811,Vinyl Virginia Live Oak Premium SPC811,evafloors,evafloors-SPC811,14968.54821,100000,48.98,,,25-05-2021,25-05-2021
vinyl-prague-oak-premium-spc810,Vinyl Prague Oak Premium SPC810,evafloors,evafloors-SPC810,23133.21087,100000,77.03,,,25-05-2021,25-05-2021
vinyl-slovakia-oak-premium-spc809,Vinyl Slovakia Oak Premium SPC809,evafloors,evafloors-SPC809,23133.21087,100000,77.03,,,25-05-2021,25-05-2021
vinyl-tallinn-oak-premium-spc808,Vinyl Tallinn Oak Premium SPC808,evafloors,evafloors-SPC808,23133.21087,100000,77.03,,,25-05-2021,25-05-2021
vinyl-nest-walnut-premium-spc3354-6,Vinyl Nest Walnut Premium SPC3354-6,evafloors,evafloors-SPC3354-6,20865.24902,100000,63.16,,,25-05-2021,25-05-2021
vinyl-cocoa-brown-premium-spc805-embossed,Vinyl Cocoa Brown Premium SPC805 Embossed,evafloors,evafloors-SPC805,18597.28717,100000,61.23,,,25-05-2021,25-05-2021
vinyl-gunmetal-premium-spc804-embossed,Vinyl Gunmetal Premium SPC804 Embossed,evafloors,evafloors-SPC804,18597.28717,100000,61.23,,,25-05-2021,25-05-2021
vinyl-oyster-grey-premium-spc802-embossed,Vinyl Oyster Grey Premium SPC802 Embossed,evafloors,evafloors-SPC802,14968.54821,100000,48.98,,,25-05-2021,25-05-2021
vinyl-grey-stone-premium-spc803-embossed,Vinyl Grey Stone Premium SPC803 Embossed,evafloors,evafloors-SPC803,18597.28717,100000,61.23,,,25-05-2021,25-05-2021
vinyl-sandstone-embossed-premium-spc-801,Vinyl Sandstone Premium SPC 801 Embossed,evafloors,evafloors-801,14968.54821,100000,48.98,,,25-05-2021,25-05-2021
vinyl-crema-marfil-spc-6903,Vinyl Crema Marfil SPC 6903,evafloors,evafloors-6903,25401.17272,100000,92.85,,,25-05-2021,25-05-2021
vinyl-emperador-knight-spc-6902,Vinyl Emperador Knight SPC 6902,evafloors,evafloors-6902,25401.17272,100000,92.85,,,25-05-2021,25-05-2021
vinyl-volakas-white-spc-6901,Vinyl Volakas White SPC 6901,evafloors,evafloors-6901,25401.17272,100000,92.85,,,25-05-2021,25-05-2021
vinyl-new-honey-oak-spc-125,Vinyl New Honey Oak SPC 125,evafloors,evafloors-125,20411.65665,100000,43.3,,,25-05-2021,25-05-2021
vinyl-sahara-spc-124,Vinyl Sahara SPC 124,evafloors,evafloors-124,20411.65665,100000,43.3,,,25-05-2021,25-05-2021
vinyl-new-grey-oak-spc-123,Vinyl New Grey Oak SPC 123,evafloors,evafloors-123,20411.65665,100000,43.3,,,25-05-2021,25-05-2021
vinyl-rustic-grey-oak-spc-122,Vinyl Rustic Grey Oak SPC 122,evafloors,evafloors-122,20411.65665,100000,43.3,,,25-05-2021,25-05-2021
vinyl-new-walnut-spc-121,Vinyl New Walnut SPC 121,evafloors,evafloors-121,20411.65665,100000,43.3,,,25-05-2021,25-05-2021
vinyl-rustic-grey-oak-wpc-df008-jambalaya,Vinyl Rustic Grey Oak WPC-DF008 Jambalaya,evafloors,evafloors-WPC-DF008,0,0,0,,,25-05-2021,25-05-2021
vinyl-gray-canyon-walnut-wpc-df007-jambalaya,Vinyl Gray Canyon Walnut WPC-DF007 Jambalaya,evafloors,evafloors-WPC-DF007,0,0,0,,,25-05-2021,25-05-2021
vinyl-amber-walnut-wpc-df006-jambalaya,Vinyl Amber Walnut WPC-DF006 Jambalaya,evafloors,evafloors-WPC-DF006,0,0,0,,,25-05-2021,25-05-2021
vinyl-smoke-oak-wpc-df005-jambalaya,Vinyl Smoke Oak WPC-DF005 Jambalaya,evafloors,evafloors-WPC-DF005,0,0,0,,,25-05-2021,25-05-2021
vinyl-walnut-wpc-df004-jambalaya,Vinyl Walnut WPC-DF004 Jambalaya,evafloors,evafloors-WPC-DF004,0,0,0,,,25-05-2021,25-05-2021
vinyl-honey-oak-wpc-df003-jambalaya,Vinyl Honey Oak WPC-DF003 Jambalaya,evafloors,evafloors-WPC-DF003,0,0,0,,,25-05-2021,25-05-2021
vinyl-multi-width-look-wpc-brushed-grey-df010,Vinyl Multi-Width Look WPC Brushed Grey DF010,evafloors,evafloors-DF010,0,0,0,,,25-05-2021,25-05-2021
luxury-vinyl-walnut-hickory-p004,Luxury Vinyl Walnut Hickory P004,evafloors,evafloors-P004,0,0,0,,,25-05-2021,25-05-2021
luxury-vinyl-golden-hickory-p003,Luxury Vinyl Golden Hickory P003,evafloors,evafloors-P003,0,0,0,,,25-05-2021,25-05-2021
luxury-vinyl-ashlyn-p002,Luxury Vinyl Ashlyn P002,evafloors,evafloors-P002,0,0,0,,,25-05-2021,25-05-2021
luxury-vinyl-chocolate-oak-p001,Luxury Vinyl Chocolate Oak P001,evafloors,evafloors-P001,0,0,0,,,25-05-2021,25-05-2021
80-hours-water-resistant-laminate-carolina-hickory-eir-80h06,12mm Carolina Hickory 80 Hours Water Resistant Laminate EIR 80H06,evafloors,evafloors-80H06,18143.6948,100000,35.24,,,25-05-2021,25-05-2021
80-hours-water-resistant-laminate-bolivia-lapacho-eir-80h05,12mm Bolivia Lapacho Laminate 80 Hours Water Resistant  EIR 80H05,evafloors,evafloors-80H05,18143.6948,100000,35.24,,,25-05-2021,25-05-2021
80-hours-water-resistant-laminate-peru-cherry-eir-80h04,12mm Peru Cherry 80 Hours Water Resistant Laminate EIR 80H04,evafloors,evafloors-80H04,18143.6948,100000,35.24,,,25-05-2021,25-05-2021
80-hours-water-resistant-laminate-oregon-hickory-eir-80h03,12mm Oregon Hickory 80 Hours Water Resistant Laminate EIR 80H03,evafloors,evafloors-80H03,18143.6948,100000,35.24,,,25-05-2021,25-05-2021
80-hours-water-resistant-laminate-visby-hickory-eir-80h02,12mm Visby Hickory 80 Hours Water Resistant Laminate EIR 80H02,evafloors,evafloors-80H02,18143.6948,100000,35.24,,,25-05-2021,25-05-2021
80-hours-water-resistant-laminate-english-oak-eir-80h01,12mm English Oak 80 Hours Water Resistant Laminate EIR 80H01,evafloors,evafloors-80H01,18143.6948,100000,35.24,,,25-05-2021,25-05-2021
multi-width-laminate-walnut-mocha-4205,12mm Walnut Mocha Multi Width Laminate 4205,evafloors,evafloors-4205,0,0,0,,,25-05-2021,25-05-2021
water-resistant-laminate-oak-2026,12.3mm Oak Water Resistant Laminate 2026,evafloors,evafloors-2026,0,0,0,,,25-05-2021,25-05-2021
water-resistant-laminate-maple-2006,12.3mm Maple Water Resistant Laminate 2006,evafloors,evafloors-2006,0,0,0,,,25-05-2021,25-05-2021
hand-scraped-laminate-hickory-suntan-3603-5,12.3mm Hickory Suntan Hand Scraped Laminate 3603-5,evafloors,evafloors-3603-5,0,0,0,,,25-05-2021,25-05-2021
hand-scraped-laminate-oak-2026n,12mm Oak Hand Scraped Laminate 2026N,evafloors,evafloors-2026N,0,0,0,,,25-05-2021,25-05-2021
hand-scraped-laminate-smoke-almond-2076,12.3mm Smoke Almond Hand Scraped Laminate 2076,evafloors,evafloors-2076,0,0,0,,,25-05-2021,25-05-2021
hand-scraped-laminate-coco-walnut-2056,12mm Coco Walnut Hand Scraped Laminate 2056,evafloors,evafloors-2056,0,0,0,,,25-05-2021,25-05-2021
hand-scraped-laminate-black-walnut-1935n,12mm Black Walnut Hand Scraped Laminate 1935N,evafloors,evafloors-1935N,0,0,0,,,25-05-2021,25-05-2021
hand-scraped-laminate-imperial-walnut-1932n,12.3mm Imperial Walnut Hand Scraped Laminate 1932N,evafloors,evafloors-1932N,0,0,0,,,25-05-2021,25-05-2021
hand-scraped-laminate-provincial-walnut-1931n,12mm Provincial Walnut Hand Scraped Laminate 1931N,evafloors,evafloors-1931N,0,0,0,,,25-05-2021,25-05-2021
